event_id,cap,actual_recalled,candidate_count,split
TR_362,40,1,40,train
TR_362,80,1,40,train
TR_363,20,0,20,train
TR_363,40,0,25,train
TR_363,80,0,25,train
TR_364,20,1,20,train
TR_364,40,1,20,train
TR_364,80,1,20,train
TR_365,20,1,20,train
TR_365,40,1,40,train
TR_365,80,1,48,train
TR_366,20,1,20,train
TR_366,40,1,40,train
TR_366,80,1,48,train
TR_367,20,1,20,train
TR_367,40,1,40,train
TR_367,80,1,80,train
TR_368,20,1,20,train
TR_368,40,1,32,train
TR_368,80,1,32,train
TR_369,20,1,20,train
TR_369,40,1,40,train
TR_369,80,1,52,train
TR_370,20,1,20,train
TR_370,40,1,40,train
TR_370,80,1,48,train
TR_371,20,1,20,train
TR_371,40,1,40,train
TR_371,80,1,41,train
TR_372,20,0,20,train
TR_372,40,1,40,train
TR_372,80,1,67,train
TR_373,20,1,16,train
TR_373,40,1,16,train
TR_373,80,1,16,train
TR_374,20,1,2,train
TR_374,40,1,2,train
TR_374,80,1,2,train
TR_375,20,1,20,train
TR_375,40,1,40,train
TR_375,80,1,44,train
TR_376,20,1,20,train
TR_376,40,1,40,train
TR_376,80,1,80,train
TR_377,20,1,15,train
TR_377,40,1,15,train
TR_377,80,1,15,train
TR_378,20,1,20,train
TR_378,40,1,40,train
TR_378,80,1,80,train
TR_379,20,1,20,train
TR_379,40,1,40,train
TR_379,80,1,58,train
TR_380,20,1,20,train
TR_380,40,1,40,train
TR_380,80,1,80,train
TR_381,20,1,20,train
TR_381,40,1,31,train
TR_381,80,1,31,train
TR_382,20,1,20,train
TR_382,40,1,40,train
TR_382,80,1,45,train
TR_383,20,1,20,train
TR_383,40,1,37,train
TR_383,80,1,37,train
TR_384,20,1,20,train
TR_384,40,1,22,train
TR_384,80,1,22,train
TR_385,20,1,20,train
TR_385,40,1,40,train
TR_385,80,1,70,train
TR_386,20,1,20,train
TR_386,40,1,40,train
TR_386,80,1,80,train
TR_387,20,1,20,train
TR_387,40,1,22,train
TR_387,80,1,22,train
TR_388,20,1,20,train
TR_388,40,1,40,train
TR_388,80,1,80,train
TR_389,20,1,20,train
TR_389,40,1,40,train
TR_389,80,1,64,train
TR_390,20,1,20,train
TR_390,40,1,40,train
TR_390,80,1,55,train
TR_391,20,1,20,train
TR_391,40,1,23,train
TR_391,80,1,23,train
TR_392,20,1,3,train
TR_392,40,1,3,train
TR_392,80,1,3,train
TR_393,20,1,17,train
TR_393,40,1,17,train
TR_393,80,1,17,train
TR_394,20,1,20,train
TR_394,40,1,35,train
TR_394,80,1,35,train
TR_395,20,1,20,train
TR_395,40,1,40,train
TR_395,80,1,56,train
TR_396,20,1,15,train
TR_396,40,1,15,train
TR_396,80,1,15,train
TR_397,20,1,6,train
TR_397,40,1,6,train
TR_397,80,1,6,train
TR_398,20,1,20,train
TR_398,40,1,40,train
TR_398,80,1,70,train
TR_399,20,1,20,train
TR_399,40,1,20,train
TR_399,80,1,20,train
TR_400,20,1,20,train
TR_400,40,1,40,train
TR_400,80,1,63,train
TR_401,20,1,20,train
TR_401,40,1,40,train
TR_401,80,1,71,train
TR_402,20,1,12,train
TR_402,40,1,12,train
TR_402,80,1,12,train
TR_403,20,1,20,train
TR_403,40,1,40,train
TR_403,80,1,80,train
TR_404,20,1,20,train
TR_404,40,1,40,train
TR_404,80,1,70,train
TR_405,20,1,20,train
TR_405,40,1,39,train
TR_405,80,1,39,train
TR_406,20,1,20,train
TR_406,40,1,40,train
TR_406,80,1,61,train
TR_407,20,1,20,train
TR_407,40,1,22,train
TR_407,80,1,22,train
TR_408,20,1,14,train
TR_408,40,1,14,train
TR_408,80,1,14,train
TR_409,20,1,20,train
TR_409,40,1,40,train
TR_409,80,1,42,train
TR_410,20,1,20,train
TR_410,40,1,23,train
TR_410,80,1,23,train
TR_411,20,1,20,train
TR_411,40,1,40,train
TR_411,80,1,49,train
TR_412,20,1,20,train
TR_412,40,1,28,train
TR_412,80,1,28,train
TR_413,20,1,20,train
TR_413,40,1,40,train
TR_413,80,1,80,train
TR_414,20,1,20,train
TR_414,40,1,40,train
TR_414,80,1,70,train
TR_415,20,1,20,train
TR_415,40,1,22,train
TR_415,80,1,22,train
TR_417,20,1,20,train
TR_417,40,1,40,train
TR_417,80,1,57,train
TR_418,20,1,17,train
TR_418,40,1,17,train
TR_418,80,1,17,train
TR_419,20,1,20,train
TR_419,40,1,40,train
TR_419,80,1,76,train
TR_420,20,1,20,train
TR_420,40,1,40,train
TR_420,80,1,58,train
TR_421,20,1,20,train
TR_421,40,1,40,train
TR_421,80,1,54,train
TR_422,20,1,20,train
TR_422,40,1,40,train
TR_422,80,1,52,train
TR_423,20,1,17,train
TR_423,40,1,17,train
TR_423,80,1,17,train
TR_424,20,1,7,train
TR_424,40,1,7,train
TR_424,80,1,7,train
TR_425,20,1,15,train
TR_425,40,1,15,train
TR_425,80,1,15,train
TR_426,20,1,20,train
TR_426,40,1,40,train
TR_426,80,1,80,train
TR_427,20,1,20,train
TR_427,40,1,37,train
TR_427,80,1,37,train
TR_428,20,1,20,train
TR_428,40,1,40,train
TR_428,80,1,78,train
TR_429,20,1,20,train
TR_429,40,1,40,train
TR_429,80,1,71,train
TR_430,20,1,20,train
TR_430,40,1,40,train
TR_430,80,1,40,train
TR_431,20,1,20,train
TR_431,40,1,21,train
TR_431,80,1,21,train
TR_432,20,1,20,train
TR_432,40,1,24,train
TR_432,80,1,24,train
TR_433,20,1,20,train
TR_433,40,1,40,train
TR_433,80,1,71,train
TR_434,20,1,20,train
TR_434,40,1,40,train
TR_434,80,1,52,train
TR_435,20,1,20,train
TR_435,40,1,40,train
TR_435,80,1,80,train
TR_436,20,1,20,train
TR_436,40,1,40,train
TR_436,80,1,69,train
TR_437,20,1,20,train
TR_437,40,1,40,train
TR_437,80,1,42,train
TR_438,20,0,20,train
TR_438,40,1,40,train
TR_438,80,1,80,train
TR_439,20,1,20,train
TR_439,40,1,27,train
TR_439,80,1,27,train
TR_440,20,1,20,train
TR_440,40,1,40,train
TR_440,80,1,80,train
TR_441,20,1,20,train
TR_441,40,1,23,train
TR_441,80,1,23,train
TR_442,20,1,20,train
TR_442,40,1,22,train
TR_442,80,1,22,train
TR_443,20,1,20,train
TR_443,40,1,40,train
TR_443,80,1,55,train
TR_444,20,1,20,train
TR_444,40,1,40,train
TR_444,80,1,70,train
TR_445,20,1,20,train
TR_445,40,1,25,train
TR_445,80,1,25,train
TR_446,20,1,20,train
TR_446,40,1,40,train
TR_446,80,1,64,train
TR_447,20,1,20,train
TR_447,40,1,40,train
TR_447,80,1,70,train
TR_448,20,1,15,train
TR_448,40,1,15,train
TR_448,80,1,15,train
TR_449,20,1,20,train
TR_449,40,1,40,train
TR_449,80,1,51,train
TR_450,20,1,12,train
TR_450,40,1,12,train
TR_450,80,1,12,train
TR_451,20,1,20,train
TR_451,40,1,40,train
TR_451,80,1,70,train
TR_452,20,1,15,train
TR_452,40,1,15,train
TR_452,80,1,15,train
TR_453,20,1,9,train
TR_453,40,1,9,train
TR_453,80,1,9,train
TR_454,20,1,8,train
TR_454,40,1,8,train
TR_454,80,1,8,train
TR_455,20,1,20,train
TR_455,40,1,40,train
TR_455,80,1,80,train
TR_456,20,1,20,train
TR_456,40,1,40,train
TR_456,80,1,56,train
TR_457,20,1,20,train
TR_457,40,1,24,train
TR_457,80,1,24,train
TR_458,20,1,20,train
TR_458,40,1,31,train
TR_458,80,1,31,train
TR_459,20,1,20,train
TR_459,40,1,40,train
TR_459,80,1,41,train
TR_460,20,1,20,train
TR_460,40,1,40,train
TR_460,80,1,70,train
TR_461,20,1,20,train
TR_461,40,1,40,train
TR_461,80,1,80,train
TR_462,20,1,8,train
TR_462,40,1,8,train
TR_462,80,1,8,train
TR_463,20,1,15,train
TR_463,40,1,15,train
TR_463,80,1,15,train
TR_464,20,1,20,train
TR_464,40,1,40,train
TR_464,80,1,48,train
TR_465,20,1,9,train
TR_465,40,1,9,train
TR_465,80,1,9,train
TR_466,20,1,20,train
TR_466,40,1,40,train
TR_466,80,1,63,train
TR_467,20,1,7,train
TR_467,40,1,7,train
TR_467,80,1,7,train
TR_468,20,1,20,train
TR_468,40,1,40,train
TR_468,80,1,48,train
TR_469,20,1,20,train
TR_469,40,1,40,train
TR_469,80,1,55,train
TR_470,20,1,20,train
TR_470,40,1,28,train
TR_470,80,1,28,train
TR_471,20,1,20,train
TR_471,40,1,30,train
TR_471,80,1,30,train
TR_472,20,1,20,train
TR_472,40,1,40,train
TR_472,80,1,58,train
TR_473,20,1,15,train
TR_473,40,1,15,train
TR_473,80,1,15,train
TR_474,20,1,20,train
TR_474,40,1,40,train
TR_474,80,1,70,train
TR_475,20,1,9,train
TR_475,40,1,9,train
TR_475,80,1,9,train
TR_476,20,1,20,train
TR_476,40,1,40,train
TR_476,80,1,80,train
TR_478,20,1,20,train
TR_478,40,1,36,train
TR_478,80,1,36,train
TR_479,20,1,20,train
TR_479,40,1,22,train
TR_479,80,1,22,train
TR_480,20,1,20,train
TR_480,40,1,40,train
TR_480,80,1,44,train
TR_481,20,0,20,train
TR_481,40,1,40,train
TR_481,80,1,80,train
TR_482,20,1,20,train
TR_482,40,1,40,train
TR_482,80,1,55,train
TR_483,20,1,20,train
TR_483,40,1,40,train
TR_483,80,1,80,train
TR_484,20,1,20,train
TR_484,40,1,40,train
TR_484,80,1,45,train
TR_485,20,1,20,train
TR_485,40,1,20,train
TR_485,80,1,20,train
TR_486,20,1,20,train
TR_486,40,1,33,train
TR_486,80,1,33,train
TR_487,20,1,20,train
TR_487,40,1,40,train
TR_487,80,1,61,train
TR_488,20,1,20,train
TR_488,40,1,40,train
TR_488,80,1,80,train
TR_489,20,1,20,train
TR_489,40,1,40,train
TR_489,80,1,80,train
TR_490,20,1,20,train
TR_490,40,1,40,train
TR_490,80,1,55,train
TR_491,20,1,20,train
TR_491,40,1,40,train
TR_491,80,1,58,train
TR_492,20,1,20,train
TR_492,40,1,20,train
TR_492,80,1,20,train
TR_493,20,1,14,train
TR_493,40,1,14,train
TR_493,80,1,14,train
TR_494,20,1,20,train
TR_494,40,1,40,train
TR_494,80,1,44,train
TR_495,20,1,20,train
TR_495,40,1,40,train
TR_495,80,1,46,train
TR_496,20,1,20,train
TR_496,40,1,40,train
TR_496,80,1,42,train
TR_497,20,1,15,train
TR_497,40,1,15,train
TR_497,80,1,15,train
TR_499,20,0,20,train
TR_499,40,0,40,train
TR_499,80,1,80,train
TR_500,20,1,20,train
TR_500,40,1,40,train
TR_500,80,1,49,train
TR_501,20,1,20,train
TR_501,40,1,40,train
TR_501,80,1,44,train
TR_502,20,1,20,train
TR_502,40,1,40,train
TR_502,80,1,54,train
TR_503,20,1,20,train
TR_503,40,1,21,train
TR_503,80,1,21,train
TR_504,20,1,20,train
TR_504,40,1,40,train
TR_504,80,1,56,train
TR_505,20,1,20,train
TR_505,40,1,22,train
TR_505,80,1,22,train
TR_506,20,1,20,train
TR_506,40,1,30,train
TR_506,80,1,30,train
TR_507,20,1,20,train
TR_507,40,1,40,train
TR_507,80,1,51,train
TR_508,20,1,20,train
TR_508,40,1,23,train
TR_508,80,1,23,train
TR_509,20,1,20,train
TR_509,40,1,40,train
TR_509,80,1,43,train
TR_510,20,1,20,train
TR_510,40,1,40,train
TR_510,80,1,40,train
TR_511,20,1,20,train
TR_511,40,1,40,train
TR_511,80,1,80,train
TR_512,20,1,9,train
TR_512,40,1,9,train
TR_512,80,1,9,train
TR_513,20,1,14,train
TR_513,40,1,14,train
TR_513,80,1,14,train
TR_514,20,1,9,train
TR_514,40,1,9,train
TR_514,80,1,9,train
TR_515,20,1,20,train
TR_515,40,1,40,train
TR_515,80,1,79,train
TR_516,20,1,6,train
TR_516,40,1,6,train
TR_516,80,1,6,train
TR_517,20,1,14,train
TR_517,40,1,14,train
TR_517,80,1,14,train
TR_518,20,1,20,train
TR_518,40,1,40,train
TR_518,80,1,64,train
TR_519,20,1,20,train
TR_519,40,1,40,train
TR_519,80,1,51,train
TR_520,20,1,20,train
TR_520,40,1,40,train
TR_520,80,1,80,train
TR_521,20,1,20,train
TR_521,40,1,40,train
TR_521,80,1,80,train
TR_522,20,1,14,train
TR_522,40,1,14,train
TR_522,80,1,14,train
TR_523,20,1,20,train
TR_523,40,1,40,train
TR_523,80,1,44,train
TR_524,20,1,20,train
TR_524,40,1,23,train
TR_524,80,1,23,train
TR_525,20,1,15,train
TR_525,40,1,15,train
TR_525,80,1,15,train
TR_526,20,1,20,train
TR_526,40,1,40,train
TR_526,80,1,64,train
TR_527,20,1,20,train
TR_527,40,1,40,train
TR_527,80,1,70,train
TR_528,20,1,20,train
TR_528,40,1,40,train
TR_528,80,1,80,train
TR_529,20,1,20,train
TR_529,40,1,40,train
TR_529,80,1,43,train
TR_530,20,1,20,train
TR_530,40,1,40,train
TR_530,80,1,54,train
TR_531,20,1,14,train
TR_531,40,1,14,train
TR_531,80,1,14,train
TR_532,20,1,20,train
TR_532,40,1,31,train
TR_532,80,1,31,train
TR_533,20,1,20,train
TR_533,40,1,40,train
TR_533,80,1,45,train
TR_534,20,1,20,train
TR_534,40,1,40,train
TR_534,80,1,43,train
TR_535,20,1,20,train
TR_535,40,1,40,train
TR_535,80,1,44,train
TR_537,20,1,20,train
TR_537,40,1,40,train
TR_537,80,1,53,train
TR_538,20,1,7,train
TR_538,40,1,7,train
TR_538,80,1,7,train
TR_539,20,1,20,train
TR_539,40,1,40,train
TR_539,80,1,62,train
TR_540,20,1,20,train
TR_540,40,1,40,train
TR_540,80,1,48,train
TR_541,20,1,20,train
TR_541,40,1,40,train
TR_541,80,1,76,train
TR_542,20,1,20,train
TR_542,40,1,40,train
TR_542,80,1,43,train
TR_543,20,1,9,train
TR_543,40,1,9,train
TR_543,80,1,9,train
TR_545,20,1,20,train
TR_545,40,1,40,train
TR_545,80,1,42,train
TR_546,20,1,20,train
TR_546,40,1,40,train
TR_546,80,1,44,train
TR_547,20,1,15,train
TR_547,40,1,15,train
TR_547,80,1,15,train
TR_548,20,0,20,train
TR_548,40,1,40,train
TR_548,80,1,63,train
TR_549,20,1,20,train
TR_549,40,1,40,train
TR_549,80,1,64,train
TR_550,20,1,20,train
TR_550,40,1,40,train
TR_550,80,1,43,train
TR_551,20,1,20,train
TR_551,40,1,21,train
TR_551,80,1,21,train
TR_552,20,1,20,train
TR_552,40,1,31,train
TR_552,80,1,31,train
TR_553,20,1,19,train
TR_553,40,1,19,train
TR_553,80,1,19,train
TR_554,20,0,20,train
TR_554,40,1,40,train
TR_554,80,1,80,train
TR_555,20,1,20,train
TR_555,40,1,40,train
TR_555,80,1,48,train
TR_556,20,1,20,train
TR_556,40,1,20,train
TR_556,80,1,20,train
TR_557,20,0,20,train
TR_557,40,0,40,train
TR_557,80,1,80,train
TR_558,20,1,20,train
TR_558,40,1,40,train
TR_558,80,1,42,train
TR_559,20,1,15,train
TR_559,40,1,15,train
TR_559,80,1,15,train
TR_560,20,1,20,train
TR_560,40,1,40,train
TR_560,80,1,70,train
TR_561,20,1,7,train
TR_561,40,1,7,train
TR_561,80,1,7,train
TR_562,20,1,20,train
TR_562,40,1,37,train
TR_562,80,1,37,train
TR_563,20,1,14,train
TR_563,40,1,14,train
TR_563,80,1,14,train
TR_564,20,1,20,train
TR_564,40,1,40,train
TR_564,80,1,58,train
TR_565,20,1,20,train
TR_565,40,1,22,train
TR_565,80,1,22,train
TR_566,20,1,20,train
TR_566,40,1,40,train
TR_566,80,1,70,train
TR_568,20,1,15,train
TR_568,40,1,15,train
TR_568,80,1,15,train
TR_569,20,1,20,train
TR_569,40,1,25,train
TR_569,80,1,25,train
TR_570,20,1,20,train
TR_570,40,1,40,train
TR_570,80,1,67,train
TR_571,20,1,15,train
TR_571,40,1,15,train
TR_571,80,1,15,train
TR_572,20,1,20,train
TR_572,40,1,40,train
TR_572,80,1,80,train
TR_573,20,1,20,train
TR_573,40,1,40,train
TR_573,80,1,80,train
TR_574,20,1,20,train
TR_574,40,1,37,train
TR_574,80,1,37,train
TR_575,20,1,20,train
TR_575,40,1,40,train
TR_575,80,1,80,train
TR_576,20,1,20,train
TR_576,40,1,40,train
TR_576,80,1,55,train
TR_577,20,1,3,train
TR_577,40,1,3,train
TR_577,80,1,3,train
TR_578,20,1,20,train
TR_578,40,1,40,train
TR_578,80,1,44,train
TR_579,20,1,20,train
TR_579,40,1,40,train
TR_579,80,1,80,train
TR_581,20,1,19,train
TR_581,40,1,19,train
TR_581,80,1,19,train
TR_582,20,1,6,train
TR_582,40,1,6,train
TR_582,80,1,6,train
TR_583,20,1,20,train
TR_583,40,1,40,train
TR_583,80,1,55,train
TR_584,20,1,6,train
TR_584,40,1,6,train
TR_584,80,1,6,train
TR_585,20,1,20,train
TR_585,40,1,40,train
TR_585,80,1,57,train
TR_586,20,1,17,train
TR_586,40,1,17,train
TR_586,80,1,17,train
TR_587,20,1,20,train
TR_587,40,1,40,train
TR_587,80,1,49,train
TR_588,20,1,4,train
TR_588,40,1,4,train
TR_588,80,1,4,train
TR_589,20,1,20,train
TR_589,40,1,40,train
TR_589,80,1,42,train
TR_590,20,1,20,train
TR_590,40,1,40,train
TR_590,80,1,80,train
TR_591,20,1,20,train
TR_591,40,1,21,train
TR_591,80,1,21,train
TR_592,20,1,20,train
TR_592,40,1,40,train
TR_592,80,1,48,train
TR_593,20,1,16,train
TR_593,40,1,16,train
TR_593,80,1,16,train
TR_594,20,1,20,train
TR_594,40,1,40,train
TR_594,80,1,80,train
TR_595,20,1,20,train
TR_595,40,1,25,train
TR_595,80,1,25,train
TR_596,20,1,7,train
TR_596,40,1,7,train
TR_596,80,1,7,train
TR_597,20,1,20,train
TR_597,40,1,40,train
TR_597,80,1,66,train
TR_598,20,1,20,train
TR_598,40,1,40,train
TR_598,80,1,55,train
TR_599,20,1,20,train
TR_599,40,1,33,train
TR_599,80,1,33,train
TR_600,20,1,20,train
TR_600,40,1,24,train
TR_600,80,1,24,train
TR_601,20,1,20,train
TR_601,40,1,25,train
TR_601,80,1,25,train
TR_602,20,1,15,train
TR_602,40,1,15,train
TR_602,80,1,15,train
TR_603,20,1,20,train
TR_603,40,1,40,train
TR_603,80,1,54,train
TR_604,20,1,20,train
TR_604,40,1,40,train
TR_604,80,1,65,train
TR_605,20,1,10,train
TR_605,40,1,10,train
TR_605,80,1,10,train
TR_607,20,0,20,train
TR_607,40,0,24,train
TR_607,80,0,24,train
TR_608,20,1,20,train
TR_608,40,1,40,train
TR_608,80,1,51,train
TR_609,20,1,20,train
TR_609,40,1,35,train
TR_609,80,1,35,train
TR_610,20,1,20,train
TR_610,40,1,40,train
TR_610,80,1,47,train
TR_611,20,1,20,train
TR_611,40,1,40,train
TR_611,80,1,76,train
TR_612,20,1,20,train
TR_612,40,1,40,train
TR_612,80,1,47,train
TR_613,20,1,20,train
TR_613,40,1,40,train
TR_613,80,1,70,train
TR_614,20,1,20,train
TR_614,40,1,40,train
TR_614,80,1,71,train
TR_615,20,1,20,train
TR_615,40,1,40,train
TR_615,80,1,52,train
TR_616,20,1,20,train
TR_616,40,1,40,train
TR_616,80,1,64,train
TR_617,20,1,20,train
TR_617,40,1,40,train
TR_617,80,1,47,train
TR_618,20,1,20,train
TR_618,40,1,40,train
TR_618,80,1,76,train
TR_619,20,1,20,train
TR_619,40,1,40,train
TR_619,80,1,80,train
TR_620,20,1,19,train
TR_620,40,1,19,train
TR_620,80,1,19,train
TR_622,20,1,15,train
TR_622,40,1,15,train
TR_622,80,1,15,train
TR_623,20,1,20,train
TR_623,40,1,40,train
TR_623,80,1,76,train
TR_624,20,1,20,train
TR_624,40,1,40,train
TR_624,80,1,55,train
TR_625,20,1,20,train
TR_625,40,1,40,train
TR_625,80,1,80,train
TR_626,20,1,20,train
TR_626,40,1,40,train
TR_626,80,1,54,train
TR_627,20,1,20,train
TR_627,40,1,40,train
TR_627,80,1,50,train
TR_628,20,1,15,train
TR_628,40,1,15,train
TR_628,80,1,15,train
TR_629,20,1,20,train
TR_629,40,1,40,train
TR_629,80,1,50,train
TR_630,20,1,20,train
TR_630,40,1,40,train
TR_630,80,1,64,train
TR_631,20,1,20,train
TR_631,40,1,40,train
TR_631,80,1,78,train
TR_632,20,1,20,train
TR_632,40,1,40,train
TR_632,80,1,80,train
TR_633,20,1,20,train
TR_633,40,1,40,train
TR_633,80,1,64,train
TR_634,20,1,20,train
TR_634,40,1,40,train
TR_634,80,1,64,train
TR_635,20,1,20,train
TR_635,40,1,40,train
TR_635,80,1,70,train
TR_636,20,1,6,train
TR_636,40,1,6,train
TR_636,80,1,6,train
TR_637,20,1,20,train
TR_637,40,1,40,train
TR_637,80,1,56,train
TR_638,20,1,20,train
TR_638,40,1,21,train
TR_638,80,1,21,train
TR_639,20,1,20,train
TR_639,40,1,22,train
TR_639,80,1,22,train
TR_640,20,1,20,train
TR_640,40,1,21,train
TR_640,80,1,21,train
TR_641,20,1,20,train
TR_641,40,1,40,train
TR_641,80,1,51,train
TR_642,20,0,20,train
TR_642,40,1,40,train
TR_642,80,1,80,train
TR_643,20,1,20,train
TR_643,40,1,40,train
TR_643,80,1,52,train
TR_644,20,1,20,train
TR_644,40,1,40,train
TR_644,80,1,59,train
TR_645,20,1,20,train
TR_645,40,1,40,train
TR_645,80,1,55,train
TR_646,20,1,20,train
TR_646,40,1,40,train
TR_646,80,1,44,train
TR_647,20,1,20,train
TR_647,40,1,40,train
TR_647,80,1,80,train
TR_648,20,1,20,train
TR_648,40,1,30,train
TR_648,80,1,30,train
TR_649,20,1,20,train
TR_649,40,1,40,train
TR_649,80,1,62,train
TR_650,20,1,7,train
TR_650,40,1,7,train
TR_650,80,1,7,train
TR_651,20,1,20,train
TR_651,40,1,20,train
TR_651,80,1,20,train
TR_652,20,1,20,train
TR_652,40,1,34,train
TR_652,80,1,34,train
TR_653,20,0,20,train
TR_653,40,1,40,train
TR_653,80,1,80,train
TR_654,20,0,20,train
TR_654,40,0,40,train
TR_654,80,1,80,train
TR_655,20,1,20,train
TR_655,40,1,40,train
TR_655,80,1,66,train
TR_656,20,1,20,train
TR_656,40,1,26,train
TR_656,80,1,26,train
TR_657,20,1,20,train
TR_657,40,1,40,train
TR_657,80,1,71,train
TR_658,20,1,20,train
TR_658,40,1,40,train
TR_658,80,1,71,train
TR_659,20,1,14,train
TR_659,40,1,14,train
TR_659,80,1,14,train
TR_660,20,1,15,train
TR_660,40,1,15,train
TR_660,80,1,15,train
TR_661,20,1,20,train
TR_661,40,1,20,train
TR_661,80,1,20,train
TR_662,20,1,15,train
TR_662,40,1,15,train
TR_662,80,1,15,train
TR_663,20,1,20,train
TR_663,40,1,25,train
TR_663,80,1,25,train
TR_664,20,1,20,train
TR_664,40,1,40,train
TR_664,80,1,48,train
TR_665,20,1,20,train
TR_665,40,1,40,train
TR_665,80,1,48,train
TR_666,20,1,20,train
TR_666,40,1,40,train
TR_666,80,1,57,train
TR_667,20,1,20,train
TR_667,40,1,40,train
TR_667,80,1,44,train
TR_668,20,1,20,train
TR_668,40,1,40,train
TR_668,80,1,54,train
TR_669,20,1,20,train
TR_669,40,1,40,train
TR_669,80,1,54,train
TR_670,20,1,20,train
TR_670,40,1,40,train
TR_670,80,1,80,train
TR_671,20,1,14,train
TR_671,40,1,14,train
TR_671,80,1,14,train
TR_673,20,1,20,train
TR_673,40,1,22,train
TR_673,80,1,22,train
TR_674,20,1,17,train
TR_674,40,1,17,train
TR_674,80,1,17,train
TR_675,20,1,20,train
TR_675,40,1,40,train
TR_675,80,1,80,train
TR_676,20,1,20,train
TR_676,40,1,40,train
TR_676,80,1,56,train
TR_677,20,1,20,train
TR_677,40,1,40,train
TR_677,80,1,55,train
TR_678,20,1,20,train
TR_678,40,1,40,train
TR_678,80,1,56,train
TR_679,20,1,20,train
TR_679,40,1,25,train
TR_679,80,1,25,train
TR_680,20,1,20,train
TR_680,40,1,25,train
TR_680,80,1,25,train
TR_681,20,1,20,train
TR_681,40,1,22,train
TR_681,80,1,22,train
TR_682,20,1,20,train
TR_682,40,1,25,train
TR_682,80,1,25,train
TR_683,20,1,20,train
TR_683,40,1,40,train
TR_683,80,1,80,train
TR_684,20,1,11,train
TR_684,40,1,11,train
TR_684,80,1,11,train
TR_685,20,1,20,train
TR_685,40,1,40,train
TR_685,80,1,51,train
TR_686,20,1,20,train
TR_686,40,1,37,train
TR_686,80,1,37,train
TR_687,20,1,20,train
TR_687,40,1,40,train
TR_687,80,1,42,train
TR_688,20,1,20,train
TR_688,40,1,40,train
TR_688,80,1,55,train
TR_689,20,1,20,train
TR_689,40,1,20,train
TR_689,80,1,20,train
TR_690,20,1,20,train
TR_690,40,1,40,train
TR_690,80,1,63,train
TR_691,20,1,20,train
TR_691,40,1,40,train
TR_691,80,1,64,train
TR_692,20,1,20,train
TR_692,40,1,40,train
TR_692,80,1,76,train
TR_693,20,1,20,train
TR_693,40,1,40,train
TR_693,80,1,80,train
TR_694,20,1,20,train
TR_694,40,1,40,train
TR_694,80,1,68,train
TR_695,20,1,14,train
TR_695,40,1,14,train
TR_695,80,1,14,train
TR_696,20,1,20,train
TR_696,40,1,40,train
TR_696,80,1,55,train
TR_697,20,1,5,train
TR_697,40,1,5,train
TR_697,80,1,5,train
TR_698,20,1,20,train
TR_698,40,1,40,train
TR_698,80,1,80,train
TR_699,20,0,20,train
TR_699,40,0,24,train
TR_699,80,0,24,train
TR_700,20,1,20,train
TR_700,40,1,21,train
TR_700,80,1,21,train
TR_701,20,1,20,train
TR_701,40,1,40,train
TR_701,80,1,55,train
TR_702,20,1,20,train
TR_702,40,1,22,train
TR_702,80,1,22,train
TR_703,20,1,18,train
TR_703,40,1,18,train
TR_703,80,1,18,train
TR_704,20,1,20,train
TR_704,40,1,40,train
TR_704,80,1,50,train
